JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2449120.815	12.9			Vis.	YRK								V				MRK 421		STD				
2449121.784	13.3			Vis.	WDN								V				MRK 421		STD				
2449121.905	12.9			Vis.	YRK								V				MRK 421		STD				
2449122.369	12.9			Vis.	DPA								V				MRK 421		STD				
2449122.5	12.9			Vis.	DIL	C							V				MRK 421		STD				
2449122.5646	13.1			Vis.	DPL								V				MRK 421		STD				
2449122.761	12.8			Vis.	YRK								V				MRK 421		STD				
2449123.427	12.8			Vis.	VMT	C							V				MRK 421		STD				
2449123.44	13.2			Vis.	PYG								V				MRK 421		STD				
2449123.454	12.9			Vis.	DPA								V				MRK 421		STD				
2449124.392	12.9			Vis.	DPA								V				MRK 421		STD				
2449124.402	13.1			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449124.8	12.8			Vis.	SSA								V				MRK 421		STD				
2449124.924	12.8			Vis.	YRK								V				MRK 421		STD				
2449125.7	12.7			Vis.	NVK								V				MRK 421		STD				
2449126.707	12.9			Vis.	RPR								V				MRK 421		STD				
2449126.797	12.9			Vis.	YRK								V				MRK 421		STD				
2449127.265	12.8			Vis.	GBZ								V				MRK 421		STD				
2449127.341	<11.5			Vis.	OER								V				MRK 421		STD				
2449127.412	13.1			Vis.	PYG								V				MRK 421		STD				
2449127.7	12.7			Vis.	NVK								V				MRK 421		STD				
2449127.795	12.9			Vis.	YRK								V				MRK 421		STD				
2449128.349	<11.3			Vis.	OER								V				MRK 421		STD				
2449129.408	12.9			Vis.	DPA								V				MRK 421		STD				
2449129.878	12.9			Vis.	YRK								V				MRK 421		STD				
2449130.3	13.3			Vis.	SNO								V				MRK 421	MCSE	STD				
2449130.407	13.1			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449130.424	12.9			Vis.	DPA								V				MRK 421		STD				
2449130.6208	13.2			Vis.	DPL								V				MRK 421		STD				
2449130.822	12.9			Vis.	YRK								V				MRK 421		STD				
2449131.402	12.9			Vis.	DPA								V				MRK 421		STD				
2449131.817	12.9			Vis.	YRK								V				MRK 421		STD				
2449132.543	12.8			Vis.	DPA								V				MRK 421		STD				
2449134.575	13.1			Vis.	DPL								V				MRK 421		STD				
2449134.6	12.5			Vis.	JOG	C							V				MRK 421		STD				
2449136.417	13.3			Vis.	PYG								V				MRK 421		STD				
2449137.5743	13.1			Vis.	DPL								V				MRK 421		STD				
2449137.824	12.9			Vis.	YRK								V				MRK 421		STD				
2449138.496	13.0			Vis.	DPA								V				MRK 421		STD				
2449138.811	12.9			Vis.	YRK								V				MRK 421		STD				
2449139.3	13.1			Vis.	RGL								V				MRK 421		STD				
2449140.434	13.1			Vis.	PYG								V				MRK 421		STD				
2449140.815	12.9			Vis.	YRK								V				MRK 421		STD				
2449141.819	12.9			Vis.	YRK								V				MRK 421		STD				
2449142.844	12.9			Vis.	YRK								V				MRK 421		STD				
2449143.428	13.1			Vis.	PYG								V				MRK 421		STD				
2449144.44	13.1			Vis.	PYG								V				MRK 421		STD				
2449145.426	12.9			Vis.	PYG								V				MRK 421		STD				
2449146.43	13.0			Vis.	PYG								V				MRK 421		STD				
2449146.819	12.9			Vis.	YRK								V				MRK 421		STD				
2449147.813	12.8			Vis.	YRK								V				MRK 421		STD				
2449148.276	12.9			Vis.	RGL								V				MRK 421		STD				
2449149.815	12.8			Vis.	YRK								V				MRK 421		STD				
2449150.315	<12.0			Vis.	OER								V				MRK 421		STD				
2449150.822	12.8			Vis.	YRK								V				MRK 421		STD				
2449151.7	12.5			Vis.	HK								V				MRK 421		STD				
2449151.824	12.6			Vis.	YRK								V				MRK 421		STD				
2449152.5833	13.1			Vis.	DPL								V				MRK 421		STD				
2449152.814	12.7			Vis.	YRK								V				MRK 421		STD				
2449154.296	13.1			Vis.	RGL								V				MRK 421		STD				
2449156.441	13.0			Vis.	DPA								V				MRK 421		STD				
2449156.5729	13.1			Vis.	DPL								V				MRK 421		STD				
2449157.719	12.8			Vis.	YRK								V				MRK 421		STD				
2449158.284	13.1			Vis.	RGL								V				MRK 421		STD				
2449159.299	13.0			Vis.	SHQ								V				MRK 421		STD				
2449159.302	13.2			Vis.	OER								V				MRK 421		STD				
2449159.459	13.1			Vis.	PYG								V				MRK 421		STD				
2449160.476	13.1			Vis.	VMT								V				MRK 421		STD				
2449160.681	12.8			Vis.	YRK								V				MRK 421		STD				
2449161.279	13.1			Vis.	RGL								V				MRK 421		STD				
2449161.683	12.8			Vis.	YRK								V				MRK 421		STD				
2449162.431	12.9			Vis.	DPA								V				MRK 421		STD				
2449162.435	13.2			Vis.	PYG								V				MRK 421		STD				
2449162.713	12.8			Vis.	YRK								V				MRK 421		STD				
2449163.475	13.1			Vis.	PYG								V				MRK 421		STD				
2449163.684	12.8			Vis.	YRK								V				MRK 421		STD				
2449164.681	12.8			Vis.	YRK								V				MRK 421		STD				
2449165.272	13.3			Vis.	OER								V				MRK 421		STD				
2449165.788	12.8			Vis.	YRK								V				MRK 421		STD				
2449166.444	12.9			Vis.	DPA								V				MRK 421		STD				
2449166.688	12.8			Vis.	YRK								V				MRK 421		STD				
2449167.446	13.0			Vis.	PYG								V				MRK 421		STD				
2449167.728	12.8			Vis.	YRK								V				MRK 421		STD				
2449168.678	12.9			Vis.	YRK								V				MRK 421		STD				
2449169.697	12.8			Vis.	YRK								V				MRK 421		STD				
2449170.688	12.8			Vis.	YRK								V				MRK 421		STD				
2449172.434	13.1			Vis.	PYG								V				MRK 421		STD				
2449174.437	13.1			Vis.	PYG								V				MRK 421		STD				
2449174.687	12.8			Vis.	YRK								V				MRK 421		STD				
2449175.700	12.8			Vis.	YRK								V				MRK 421		STD				
2449176.681	12.7			Vis.	YRK								V				MRK 421		STD				
2449177.676	12.7			Vis.	YRK								V				MRK 421		STD				
2449178.431	13.1			Vis.	PYG								V				MRK 421		STD				
2449178.684	12.7			Vis.	YRK								V				MRK 421		STD				
2449179.676	12.7			Vis.	YRK								V				MRK 421		STD				
2449181.690	12.7			Vis.	YRK								V				MRK 421		STD				
2449186.684	12.6			Vis.	YRK								V				MRK 421		STD				
2449187.676	12.5			Vis.	YRK								V				MRK 421		STD				
2449190.663	12.7			Vis.	YRK								V				MRK 421		STD				
2449191.667	12.7			Vis.	YRK								V				MRK 421		STD				
2449192.688	12.6			Vis.	YRK								V				MRK 421		STD				
2449193.668	12.7			Vis.	YRK								V				MRK 421		STD				
2449194.664	12.7			Vis.	YRK								V				MRK 421		STD				
2449195.674	12.7			Vis.	YRK								V				MRK 421		STD				
2449196.658	12.7			Vis.	YRK								V				MRK 421		STD				
2449206.651	12.7			Vis.	YRK								V				MRK 421		STD				
2449211.649	12.7			Vis.	YRK								V				MRK 421		STD				
2449303.6270	13.1			Vis.	PYG								V				MRK 421		STD				
2449306.5580	13.1			Vis.	PYG								V				MRK 421		STD				
2449328.774	13.2			Vis.	YRK								V				MRK 421		STD				
2449330.744	13.4			Vis.	YRK								V				MRK 421		STD				
2449331.731	13.0			Vis.	JLT								V				MRK 421	AS	STD				
2449331.739	13.4			Vis.	YRK								V				MRK 421		STD				
2449332.756	13.4			Vis.	YRK								V				MRK 421		STD				
2449335.5450	13.1			Vis.	PYG								V				MRK 421		STD				
2449335.777	13.1			Vis.	YRK								V				MRK 421		STD				
2449336.758	13.1			Vis.	YRK								V				MRK 421		STD				
2449339.736	13.1			Vis.	YRK								V				MRK 421		STD				
2449340.752	13.1			Vis.	YRK								V				MRK 421		STD				
2449342.754	13.1			Vis.	YRK								V				MRK 421		STD				
2449342.893	12.7			Vis.	RPR								V				MRK 421		STD				
2449343.737	13.1			Vis.	YRK								V				MRK 421		STD				
2449344.5060	13.2			Vis.	PYG								V				MRK 421		STD				
2449347.8	12.7			Vis.	NVK								V				MRK 421		STD				
2449353.5620	13.0			Vis.	PYG								V				MRK 421		STD				
2449355.4350	13.0			Vis.	PYG								V				MRK 421		STD				
2449355.685	12.9			Vis.	YRK								V				MRK 421		STD				
2449356.697	12.9			Vis.	YRK								V				MRK 421		STD				
2449361.691	12.9			Vis.	YRK								V				MRK 421		STD				
2449363.656	13.0			Vis.	YRK								V				MRK 421		STD				
2449364.661	13.0			Vis.	YRK								V				MRK 421		STD				
2449366.677	12.9			Vis.	YRK								V				MRK 421		STD				
2449367.4270	12.9			Vis.	PYG								V				MRK 421		STD				
2449367.649	13.0			Vis.	YRK								V				MRK 421		STD				
2449367.7514	13.1			Vis.	HUZ	K							V				MRK 421		STD				
2449369.438	13.4			Vis.	DPA								V				MRK 421		STD				
2449371.628	12.9			Vis.	YRK								V				MRK 421		STD				
2449372.7	13.1			Vis.	NVK								V				MRK 421		STD				
2449374.614	12.9			Vis.	YRK								V				MRK 421		STD				
2449374.777	12.7			Vis.	RPR								V				MRK 421		STD				
2449384.639	12.8			Vis.	YRK								V				MRK 421		STD				
2449385.4330	13.0			Vis.	PYG								V				MRK 421		STD				
2449385.647	12.8			Vis.	YRK								V				MRK 421		STD				
2449386.656	12.8			Vis.	YRK								V				MRK 421		STD				
2449389.3860	13.1			Vis.	PYG								V				MRK 421		STD				
2449389.5010	13.1			Vis.	PYG								V				MRK 421		STD				
2449389.7440	13.0			Vis.	PYG								V				MRK 421		STD				
2449391.8	13.1			Vis.	NVK								V				MRK 421		STD				
2449392.413	13.2			Vis.	DPA								V				MRK 421		STD				
2449393.625	12.9			Vis.	YRK								V				MRK 421		STD				
2449394.632	12.9			Vis.	YRK								V				MRK 421		STD				
2449394.679	12.8			Vis.	RPR								V				MRK 421		STD				
2449395.9	13.1			Vis.	NVK								V				MRK 421		STD				
2449396.3930	13.1			Vis.	PYG								V				MRK 421		STD				
2449397.808	12.6			Vis.	RPR								V				MRK 421		STD				
2449398.422	13.2			Vis.	VMT								V				MRK 421		STD				
2449398.635	13.0			Vis.	YRK								V				MRK 421		STD				
2449399.0	13.3			Vis.	NVK								V				MRK 421		STD				
2449399.617	12.9			Vis.	YRK								V				MRK 421		STD				
2449400.385	13.1			Vis.	VMT								V				MRK 421		STD				
2449400.642	13.2			Vis.	DPA								V				MRK 421		STD				
2449401.328	13.1			Vis.	VMT								V				MRK 421		STD				
2449402.636	13.3			Vis.	VMT								V				MRK 421		STD				
2449404.3500	13.1			Vis.	PYG								V				MRK 421		STD				
2449408.622	12.9			Vis.	YRK								V				MRK 421		STD				
2449411.638	13.2			Vis.	YRK								V				MRK 421		STD				
2449412.634	13.4			Vis.	YRK								V				MRK 421		STD				
2449413.5646	13.6			Vis.	DPL								V				MRK 421		STD				
2449413.674	13.4			Vis.	YRK								V				MRK 421		STD				
2449414.3430	13.2			Vis.	PYG								V				MRK 421		STD				
2449414.448	13.6			Vis.	VMT								V				MRK 421		STD				
2449414.645	13.3			Vis.	YRK								V				MRK 421		STD				
2449414.8208	12.9			Vis.	RPR								V				MRK 421		STD				
2449415.4090	13.2			Vis.	PYG								V				MRK 421		STD				
2449415.417	13.7			Vis.	VMT								V				MRK 421		STD				
2449415.442	13.2			Vis.	DPA								V				MRK 421		STD				
2449415.765	13.2			Vis.	YRK								V				MRK 421		STD				
2449416.438	13.4			Vis.	VMT								V				MRK 421		STD				
2449416.533	13.1			Vis.	OER	C							V				MRK 421		STD				
2449416.681	13.2			Vis.	YRK								V				MRK 421		STD				
2449417.640	13.2			Vis.	YRK								V				MRK 421		STD				
2449418.41	<13.3			Vis.	OJR								V				MRK 421		STD				
2449418.646	13.2			Vis.	YRK								V				MRK 421		STD				
2449421.4250	13.1			Vis.	PYG								V				MRK 421		STD				
2449421.8229	13.4			Vis.	RPR								V				MRK 421		STD				
2449422.3320	13.3			Vis.	PYG								V				MRK 421		STD				
2449422.345	13.3			Vis.	DPA								V				MRK 421		STD				
2449422.394	13.5			Vis.	VMT								V				MRK 421		STD				
2449422.395	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449422.681	13.1			Vis.	YRK								V				MRK 421		STD				
2449423.3780	13.4			Vis.	PYG								V				MRK 421		STD				
2449424.7	13.1			Vis.	HK								V				MRK 421		STD				
2449425.649	13.1			Vis.	YRK								V				MRK 421		STD				
2449426.50	<13.3			Vis.	OJR								V				MRK 421		STD				
2449426.709	13.1			Vis.	YRK								V				MRK 421		STD				
2449427.381	13.1			Vis.	DPA								V				MRK 421		STD				
2449427.4340	13.3			Vis.	PYG								V				MRK 421		STD				
2449427.46	<13.3			Vis.	OJR								V				MRK 421		STD				
2449428.327	13.3			Vis.	DPA								V				MRK 421		STD				
2449428.45	<13.3			Vis.	OJR								V				MRK 421		STD				
2449428.683	13.0			Vis.	YRK								V				MRK 421		STD				
2449429.41	13.4			Vis.	VNZ								V				MRK 421	MCSE	STD				
2449429.652	13.3			Vis.	YRK								V				MRK 421		STD				
2449430.45	<13.4			Vis.	OJR								V				MRK 421		STD				
2449430.8215	13.5			Vis.	RPR								V				MRK 421		STD				
2449431.3390	13.6			Vis.	PYG								V				MRK 421		STD				
2449431.41	<13.4			Vis.	OJR								V				MRK 421		STD				
2449432.41	<13.4			Vis.	OJR								V				MRK 421		STD				
2449432.5611	13.5			Vis.	DPL								V				MRK 421		STD				
2449433.657	13.1			Vis.	YRK								V				MRK 421		STD				
2449434.5583	13.4			Vis.	DPL								V				MRK 421		STD				
2449434.635	13.1			Vis.	YRK								V				MRK 421		STD				
2449440.638	13.1			Vis.	YRK								V				MRK 421		STD				
2449441.3480	13.2			Vis.	PYG								V				MRK 421		STD				
2449441.591	13.7			Vis.	NVK								V				MRK 421		STD				
2449443.34	13.5			Vis.	SBT								V				MRK 421	MCSE	STD				
2449443.674	13.1			Vis.	YRK								V				MRK 421		STD				
2449443.8	13.3			Vis.	HK								V				MRK 421		STD				
2449443.8236	13.4			Vis.	RPR								V				MRK 421		STD				
2449444.431	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449444.684	13.1			Vis.	YRK								V				MRK 421		STD				
2449444.8	<13.4			Vis.	AAP								V				MRK 421		STD				
2449445.368	13.1			Vis.	DPA								V				MRK 421		STD				
2449445.3940	13.4			Vis.	PYG								V				MRK 421		STD				
2449445.688	13.1			Vis.	YRK								V				MRK 421		STD				
2449447.3720	13.3			Vis.	PYG								V				MRK 421		STD				
2449449.336	13.1			Vis.	DPA								V				MRK 421		STD				
2449449.427	13.5			Vis.	VMT								V				MRK 421		STD				
2449450.651	13.1			Vis.	YRK								V				MRK 421		STD				
2449451.4310	13.3			Vis.	PYG								V				MRK 421		STD				
2449451.7	13.0			Vis.	AAP								V				MRK 421		STD				
2449452.346	13.4			Vis.	VMT								V				MRK 421		STD				
2449452.359	13.3			Vis.	DPA								V				MRK 421		STD				
2449453.361	13.4			Vis.	VMT								V				MRK 421		STD				
2449453.4150	13.6			Vis.	PYG								V				MRK 421		STD				
2449455.679	13.1			Vis.	YRK								V				MRK 421		STD				
2449456.396	13.1			Vis.	OER								V				MRK 421		STD				
2449456.4010	13.7			Vis.	PYG								V				MRK 421		STD				
2449456.575	13.1			Vis.	DPA								V				MRK 421		STD				
2449456.699	13.2			Vis.	YRK								V				MRK 421		STD				
2449457.378	13.3			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449457.392	13.4			Vis.	VMT								V				MRK 421		STD				
2449457.5750	13.5			Vis.	DPL								V				MRK 421		STD				
2449457.677	13.1			Vis.	YRK								V				MRK 421		STD				
2449458.382	13.5			Vis.	GBZ								V				MRK 421		STD				
2449458.432	13.1			Vis.	OER								V				MRK 421		STD				
2449458.622	13.1			Vis.	YRK								V				MRK 421		STD				
2449458.7766	13.5			Vis.	NBY	C							V				MRK 421		STD				
2449458.7792	13.3			Vis.	RPR								V				MRK 421		STD				
2449459.4020	13.2			Vis.	PYG								V				MRK 421		STD				
2449459.672	13.0			Vis.	YRK								V				MRK 421		STD				
2449460.4470	13.2			Vis.	PYG								V				MRK 421		STD				
2449460.719	13.2			Vis.	NVK								V				MRK 421		STD				
2449461.385	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449461.390	13.4			Vis.	VMT								V				MRK 421		STD				
2449461.583	13.3			Vis.	DPA								V				MRK 421		STD				
2449467.4780	13.2			Vis.	PYG								V				MRK 421		STD				
2449471.38	13.0			Vis.	VET								V				MRK 421	AFOEV	STD				
2449471.39	<13.3			Vis.	OJR								V				MRK 421		STD				
2449471.4600	13.2			Vis.	PYG								V				MRK 421		STD				
2449471.486	13.3			Vis.	VMT								V				MRK 421		STD				
2449472.387	13.3			Vis.	VMT								V				MRK 421		STD				
2449472.388	13.1			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449472.39	13.1			Vis.	VET								V				MRK 421	AFOEV	STD				
2449472.40	<13.3			Vis.	OJR								V				MRK 421		STD				
2449473.37	<13.3			Vis.	OJR								V				MRK 421		STD				
2449473.382	13.0			Vis.	VCP								V				MRK 421		STD				
2449473.3860	13.3			Vis.	PYG								V				MRK 421		STD				
2449473.463	13.3			Vis.	VMT								V				MRK 421		STD				
2449474.384	13.1			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449474.401	13.4			Vis.	VMT								V				MRK 421		STD				
2449475.379	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449475.386	13.3			Vis.	VMT								V				MRK 421		STD				
2449475.690	13.3			Vis.	YRK								V				MRK 421		STD				
2449476.373	13.2			Vis.	VMT								V				MRK 421		STD				
2449476.708	13.3			Vis.	YRK								V				MRK 421		STD				
2449477.392	13.4			Vis.	DPA								V				MRK 421		STD				
2449477.4520	13.3			Vis.	PYG								V				MRK 421		STD				
2449477.703	13.3			Vis.	YRK								V				MRK 421		STD				
2449477.7410	13.4			Vis.	RPR								V				MRK 421		STD				
2449479.685	13.3			Vis.	YRK								V				MRK 421		STD				
2449479.8	<13.3			Vis.	SSA								V				MRK 421		STD				
2449481.4920	13.3			Vis.	PYG								V				MRK 421		STD				
2449481.653	13.2			Vis.	YRK								V				MRK 421		STD				
2449481.822	13.5			Vis.	AAP								V				MRK 421		STD				
2449483.410	13.4			Vis.	VMT								V				MRK 421		STD				
2449483.6	<13.4			Vis.	SWT	C							V				MRK 421		STD				
2449484.390	13.3			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449484.407	13.3			Vis.	VMT								V				MRK 421		STD				
2449485.383	13.4			Vis.	DPA								V				MRK 421		STD				
2449485.4580	13.3			Vis.	PYG								V				MRK 421		STD				
2449486.428	13.4			Vis.	VMT								V				MRK 421		STD				
2449487.677	13.4			Vis.	YRK								V				MRK 421		STD				
2449488.307	13.5			Vis.	GBZ								V				MRK 421		STD				
2449488.397	13.4			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449488.425	13.3			Vis.	VMT								V				MRK 421		STD				
2449488.6938	13.4			Vis.	RPR								V				MRK 421		STD				
2449489.690	13.1			Vis.	YRK								V				MRK 421		STD				
2449490.403	13.4			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449490.4380	13.1			Vis.	PYG								V				MRK 421		STD				
2449490.474	13.2			Vis.	VMT								V				MRK 421		STD				
2449494.495	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449496.415	13.3			Vis.	VMT	C							V				MRK 421		STD				
2449500.43	13.0			Vis.	SBT								V				MRK 421	MCSE	STD				
2449500.651	12.9			Vis.	YRK								V				MRK 421		STD				
2449500.7292	13.0			Vis.	RPR								V				MRK 421		STD				
2449501.690	13.0			Vis.	YRK								V				MRK 421		STD				
2449502.408	13.2			Vis.	VMT								V				MRK 421		STD				
2449502.4450	13.3			Vis.	PYG								V				MRK 421		STD				
2449502.660	13.1			Vis.	YRK								V				MRK 421		STD				
2449502.700	12.9			Vis.	NVK								V				MRK 421		STD				
2449503.409	13.0			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449503.426	13.1			Vis.	VMT								V				MRK 421		STD				
2449503.4460	13.1			Vis.	PYG								V				MRK 421		STD				
2449503.465	13.7			Vis.	DPA								V				MRK 421		STD				
2449504.406	13.0			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449504.432	13.0			Vis.	VMT								V				MRK 421		STD				
2449504.4430	13.2			Vis.	PYG								V				MRK 421		STD				
2449504.452	13.7			Vis.	DPA								V				MRK 421		STD				
2449504.6549	13.3			Vis.	KRB								V				MRK 421		STD				
2449505.487	13.3			Vis.	MZS								V				MRK 421	MCSE	STD				
2449505.722	13.0			Vis.	YRK								V				MRK 421		STD				
2449506.5840	13.3			Vis.	DPL								V				MRK 421		STD				
2449506.719	13.1			Vis.	YRK								V				MRK 421		STD				
2449507.3	13.6			Vis.	SNO								V				MRK 421	MCSE	STD				
2449507.687	12.9			Vis.	NVK								V				MRK 421		STD				
2449507.697	13.1			Vis.	YRK								V				MRK 421		STD				
2449508.4310	13.1			Vis.	PYG								V				MRK 421		STD				
2449508.6576	13.5			Vis.	RPR								V				MRK 421		STD				
2449508.700	13.0			Vis.	YRK								V				MRK 421		STD				
2449509.408	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449509.510	13.2			Vis.	VMT								V				MRK 421		STD				
2449509.700	13.0			Vis.	YRK								V				MRK 421		STD				
2449510.697	13.0			Vis.	YRK								V				MRK 421		STD				
2449511.3	13.8			Vis.	SNO								V				MRK 421	MCSE	STD				
2449511.467	13.4			Vis.	VMT								V				MRK 421		STD				
2449511.685	13.0			Vis.	YRK								V				MRK 421		STD				
2449512.5813	13.4			Vis.	DPL								V				MRK 421		STD				
2449512.690	13.0			Vis.	YRK								V				MRK 421		STD				
2449513.693	13.0			Vis.	YRK								V				MRK 421		STD				
2449514.415	13.2			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449514.4290	13.6			Vis.	PYG								V				MRK 421		STD				
2449514.461	13.3			Vis.	VMT								V				MRK 421		STD				
2449514.682	13.0			Vis.	YRK								V				MRK 421		STD				
2449515.419	13.3			Vis.	PTZ								V				MRK 421	AFOEV	STD				
2449515.4350	13.4			Vis.	PYG								V				MRK 421		STD				
2449515.678	13.0			Vis.	YRK								V				MRK 421		STD				
